payment_id,enrollment_id,payment_date,amount_paid,payment_status
P3446,E03446,2024-03-19,3199.0,Successful
P3447,E03447,2022-05-25 08:39:05,2399.0,Successful
P3448,E03448,24/07/2022 18:14:06,2499.0,Successful
P3449,E03449,11-07-2024 08:55:13,3316.0,Success
P3450,E03450,2023-02-16 15:15:09,3883.0,Successful
P3451,E03451,2023-05-23 05:07:23,3911.0,Successful
P3452,E03452,2024-09-11,2599.0,Successful
P3453,E03453,2023-08-09 04:14:47,2365.09,Successful
P3454,E03454,2024-01-22,2199.0,Successful
P3455,E03455,2024-03-31 04:04:49,899.0,successful
P3456,E03456,2023-10-19 19:11:28,1961.57,Successful
P3457,E03457,2023-07-21 14:55:25,1359.15,Successful
P3458,E03458,09/02/2023 22:34:24,1394.07,Successful
P3459,E03459,05/08/2023 09:35:13,2638.58,successful
P3460,E03460,06-26-2024 03:15:51,1259.3,successful
P3461,E03461,2023-07-25 19:02:15,2799.0,successful
P3462,E03462,2023-04-12 00:18:50,3883.0,Successful
P3463,E03463,2023-06-08 21:37:35,2058.29,successful
P3464,E03464,2024-09-29,1299.0,Successful
P3465,E03465,2023-10-04 21:21:24,2551.38,Successful
P3466,E03466,2024-04-09 01:32:18,999.0,Successful
P3467,E03467,17/12/2024 15:16:17,2159.1,Successful
P3468,E03468,08/04/2023 04:01:31,1099.0,successful
P3469,E03469,2023-01-08 06:49:00,3050.58,Successful
P3470,E03470,2022-06-17 17:02:21,404.19,Successful
P3471,E03471,07-09-2023 22:56:59,2719.15,successful
P3472,E03472,02-04-2023 12:10:41,533.11,Successful
P3473,E03473,2022-04-26 04:47:52,1199.0,Successful
P3474,E03474,15/03/2024 13:05:06,1287.08,successful
P3475,E03475,07-11-2022 18:42:26,1093.0,Successful
P3476,E03476,2022-03-17,1910.09,successful
P3477,E03477,17/12/2024 02:23:03,1349.1,Successful
P3478,E03478,01-14-2022 02:15:56,1367.24,Successful
P3479,E03479,2022-09-29 02:46:48,3918.0,Success
P3480,E03480,02-06-2023 14:02:46,2099.0,Successful
P3481,E03481,02/11/2022 19:56:36,683.24,successful
P3482,E03482,2023-03-03,499.0,Successful
P3483,E03483,02/05/2022 06:51:04,1957.11,successful
P3484,E03484,04-10-2022 22:12:56,1999.0,Successful
P3485,E03485,2023-08-17 13:45:21,1078.17,Successful
P3486,E03486,2022-12-20 23:33:00,1189.76,Successful
P3487,E03487,2023-04-30 22:52:15,1099.0,Success
P3488,E03488,27/02/2024 21:53:50,1899.0,Successful
P3489,E03489,2024-12-03 02:15:48,599.0,Success
P3490,E03490,05/11/2024 22:56:41,2000.31,Successful
P3491,E03491,2024-07-28 10:21:04,2284.36,Successful
P3492,E03492,2022-06-06 18:51:00,2883.2,Successful
P3493,E03493,2023-03-23 08:51:21,3487.02,Successful
P3494,E03494,28/04/2022 06:08:42,3161.07,Successful
P3495,E03495,05-23-2022 05:24:38,2261.13,Successful
P3496,E03496,2024-07-30,2799.0,successful
P3497,E03497,09/08/2022 04:14:21,1799.0,Successful
P3498,E03498,2022-01-23 05:06:22,695.13,Success
P3499,E03499,23/05/2023 16:41:23,967.12,Successful
P3500,E03500,11/02/2025 21:10:53,2389.25,successful
P3501,E03501,28/01/2024 23:04:17,999.0,Successful
P3502,E03502,2024-09-04 01:23:23,3199.0,Successful
P3503,E03503,2022-04-09 22:06:12,2199.0,Successful
P3504,E03504,11-20-2022 02:27:13,1942.98,successful
P3505,E03505,2024-05-06 01:36:24,2099.0,successful
P3506,E03506,2024-02-03 13:10:53,3439.14,Successful
P3507,E03507,23/04/2024 12:41:26,1359.15,successful
P3508,E03508,2022-05-15 07:24:00,899.0,Successful
P3509,E03509,2023-12-18 10:58:39,2999.0,successful
P3510,E03510,2022-01-14,1539.3,Successful
P3511,E03511,05/07/2023 21:47:39,2069.1,Successful
P3512,E03512,2023-03-20,3491.25,Successful
P3513,E03513,01/07/2022 03:22:20,3546.0,successful
P3514,E03514,2022-11-24 22:11:14,1833.0,Successful
P3515,E03515,2023-06-21 09:18:15,1677.9,Successful
P3516,E03516,2024-07-08 02:58:39,3301.0,Successful
P3517,E03517,2023-01-19,2609.13,Successful
P3518,E03518,10-30-2022 22:05:38,2404.35,Successful
P3519,E03519,2023-07-21 17:43:54,2807.0,Successful
P3520,E03520,2023-10-07,2355.08,Successful
P3521,E03521,30/08/2024 18:09:12,2099.0,Successful
P3522,E03522,02-07-2024 11:46:18,1299.0,Successful
P3523,E03523,11/07/2024 13:14:56,2499.0,Successful
P3524,E03524,2024-09-19 13:52:45,3199.0,successful
P3525,E03525,2022-05-06 09:03:11,3546.0,Successful
P3526,E03526,10-15-2023 11:52:42,2599.35,Successful
P3527,E03527,04-29-2022 23:53:23,899.0,Successful
P3528,E03528,2024-06-16 17:40:56,1329.3,Successful
P3529,E03529,2023-04-01 11:57:27,2719.15,Successful
P3530,E03530,2025-01-01 10:27:47,542.4,Successful
P3531,E03531,2024-04-11 23:31:24,527.12,Successful
P3532,E03532,17/10/2024 19:40:51,1329.3,Successful
P3533,E03533,2025-02-06 17:48:59,2209.15,Successful
P3534,E03534,2023-09-06,1037.0,Successful
P3535,E03535,2022-10-31,1631.32,Successful
P3536,E03536,2024-09-08 16:22:03,1679.2,Successful
P3537,E03537,25/01/2023 19:04:23,3399.0,Successful
P3538,E03538,04-18-2024 09:19:50,1633.14,Successful
P3539,E03539,2022-12-25,3199.0,Successful
P3540,E03540,02-16-2023 07:02:05,2699.0,Successful
P3541,E03541,2023-07-25 08:44:54,3699.0,successful
P3542,E03542,28/10/2024 17:25:08,2558.84,Successful
P3543,E03543,2022-10-01,1099.0,Successful
P3544,E03544,10/03/2022 20:55:43,1999.0,Successful
P3545,E03545,2024-03-19 22:42:00,2603.07,Successful
P3546,E03546,2023-08-28 09:26:41,2807.0,Successful
P3547,E03547,2022-10-30 07:02:11,1087.32,successful
P3548,E03548,2022-08-10 06:53:15,1619.1,Successful
P3549,E03549,2023-09-29 17:40:43,3199.0,Successful
P3550,E03550,2023-12-21 20:54:55,561.2,Successful
P3551,E03551,29/03/2022 17:27:31,915.45,Successful
P3552,E03552,2022-09-30 00:13:06,2999.0,Successful
P3553,E03553,2024-08-04 13:23:07,3009.32,Successful
P3554,E03554,2023-04-28 07:30:00,2199.0,Success
P3555,E03555,2025-02-04 10:05:07,3587.08,Successful
P3556,E03556,12-20-2024 18:05:07,2499.0,Successful
P3557,E03557,2024-12-08 16:01:02,3799.0,Successful
P3558,E03558,2024-02-19 03:32:45,2063.14,Success
P3559,E03559,09-11-2023 14:06:19,3392.13,Successful
P3560,E03560,17/06/2024 10:32:17,2155.23,Successful
P3561,E03561,12-25-2024 01:01:39,2397.0,Successful
P3562,E03562,2024-07-28 07:59:19,3039.3,Successful
P3563,E03563,03/10/2022 21:30:04,999.0,successful
P3564,E03564,2022-11-10,3899.0,Successful
P3565,E03565,2022-06-27 14:05:39,1199.25,Successful
P3566,E03566,2023-06-22 08:27:41,1500.21,successful
P3567,E03567,2023-08-08 17:55:02,551.08,Successful
P3568,E03568,20/12/2023 02:25:47,1529.15,Successful
P3569,E03569,2025-01-27 18:13:02,2798.37,Successful
P3570,E03570,2022-02-22 00:39:36,1847.16,Successful
P3571,E03571,2022-07-05 03:12:12,2491.11,Successful
P3572,E03572,2024-10-30 23:18:46,2143.33,Successful
P3573,E03573,2022-02-07 16:16:51,2046.11,Successful
P3574,E03574,2023-11-13,1709.1,Successful
P3575,E03575,2024-02-26,3289.06,Successful
P3576,E03576,2023-12-10,3199.0,Successful
P3577,E03577,2022-10-28 19:55:59,2499.12,successful
P3578,E03578,2023-11-07 06:06:51,3009.0,Successful
P3579,E03579,2024-08-22 11:21:56,1253.64,Successful
P3580,E03580,2024-03-25,1999.0,Successful
P3581,E03581,2022-12-19,3399.0,Successful
P3582,E03582,29/10/2022 11:57:44,2883.2,Success
P3583,E03583,08-08-2022 16:44:04,2831.28,Successful
P3584,E03584,2024-03-26 00:16:22,2519.1,Successful
P3585,E03585,2022-10-18 23:24:28,2659.3,Successful
P3586,E03586,2024-12-22 21:26:31,1349.1,Successful
P3587,E03587,2022-10-07 03:20:33,1611.0,successful
P3588,E03588,2022-04-04 09:18:40,2299.0,successful
P3589,E03589,11-19-2023 09:41:16,799.0,Successful
P3590,E03590,2024-12-13 11:32:16,3033.0,Successful
P3591,E03591,2023-06-08 13:36:19,665.26,Successful
P3592,E03592,09/03/2023 12:43:51,639.2,successful
P3593,E03593,2023-11-24 17:07:28,2126.15,Successful
P3594,E03594,2024-10-27 21:25:21,467.82,Successful
P3595,E03595,06/03/2024 22:47:00,1799.0,Successful
P3596,E03596,2023-10-14 22:13:47,1699.0,successful
P3597,E03597,20/11/2023 08:48:22,454.26,Successful
P3598,E03598,2024-10-04 17:27:40,491.18,Successful
P3599,E03599,2023-02-26 13:24:14,3491.25,successful
P3600,E03600,2023-06-22 15:30:28,479.2,Successful
P3601,E03601,09/10/2024 08:11:35,2279.05,Successful
P3602,E03602,2024-03-12 01:23:47,1737.21,successful
P3603,E03603,2025-02-10,728.19,successful
P3604,E03604,26/03/2022 22:33:27,371.07,Successful
P3605,E03605,02-01-2025 19:53:26,599.0,Successful
P3606,E03606,2024-09-24 05:55:49,1147.18,Successful
P3607,E03607,2024-06-06 08:34:15,1481.22,successful
P3608,E03608,2024-10-09 12:32:33,1999.0,Successful
P3609,E03609,04-19-2024 16:53:57,3479.13,Successful
P3610,E03610,2024-11-08,1099.0,successful
P3611,E03611,2024-06-10 19:41:25,2178.92,Success
P3612,E03612,2024-02-03 18:42:29,1799.0,successful
P3613,E03613,09/12/2022 16:12:17,1886.16,Successful
P3614,E03614,2023-08-02 06:27:55,2391.08,Successful
P3615,E03615,04/06/2022 10:39:39,2240.17,successful
P3616,E03616,2022-04-21 06:42:21,2719.15,Successful
P3617,E03617,2022-05-16 11:29:59,1348.0,Successful
P3618,E03618,2023-08-12 18:27:59,499.0,Success
P3619,E03619,2023-04-26 09:56:17,2168.0,Successful
P3620,E03620,06-24-2022 21:33:30,2099.16,Successful
P3621,E03621,2024-03-31 09:02:08,3292.11,Successful
P3622,E03622,2024-07-29 18:18:06,2499.0,Successful
P3623,E03623,21/10/2023 23:00:24,1734.4,Successful
P3624,E03624,12-05-2022 20:01:46,1633.14,successful
P3625,E03625,2022-01-01 21:04:33,718.56,Successful
P3626,E03626,2024-08-17,3173.0,Successful
P3627,E03627,2023-07-14 23:54:34,1061.0,Successful
P3628,E03628,2022-10-04 19:48:16,2155.23,successful
P3629,E03629,2022-03-14 02:04:32,1093.0,Successful
P3630,E03630,2024-06-07 05:12:10,1039.2,Successful
P3631,E03631,06/01/2022 23:41:25,1752.0,Successful
P3632,E03632,19/07/2023 07:19:29,998.0,Successful
P3633,E03633,11/04/2024 01:49:59,1652.13,Successful
P3634,E03634,01/05/2022 01:54:30,1999.0,Successful
P3635,E03635,26/08/2023 00:54:28,1156.11,successful
P3636,E03636,12/11/2022 07:46:18,2588.0,Successful
P3637,E03637,2022-12-22 09:05:22,2199.0,Successful
P3638,E03638,2022-10-24,974.35,Successful
P3639,E03639,2023-08-20 05:36:12,2799.0,Success
P3640,E03640,02/09/2022 18:35:38,3399.0,Successful
P3641,E03641,2022-04-21 02:23:29,1580.07,Successful
P3642,E03642,2024-11-08,998.0,Successful
P3643,E03643,02/12/2024 02:39:10,2499.0,Successful
P3644,E03644,21/12/2022 18:18:53,1487.07,Successful
P3645,E03645,2023-03-22 19:50:04,1799.0,Successful
P3646,E03646,2025-01-12 08:10:13,839.4,Successful
P3647,E03647,2024-06-27 17:43:04,2127.24,Successful
P3648,E03648,02/11/2024 11:53:02,2659.3,successful
P3649,E03649,2022-08-02 21:35:10,1174.0,Successful
P3650,E03650,2024-03-20 11:50:51,2729.09,Successful
P3651,E03651,2023-10-04 01:10:48,2565.2,Successful
P3652,E03652,2023-04-25 06:45:03,1596.0,Successful
P3653,E03653,2022-05-22 02:00:01,3899.0,Successful
P3654,E03654,06/11/2023 17:59:35,1803.18,Successful
P3655,E03655,2024-01-16 03:51:25,1299.0,Successful
P3656,E03656,22/05/2024 11:39:06,3111.4,Successful
P3657,E03657,2023-11-26 16:10:07,2112.64,Successful
P3658,E03658,2022-02-03,2499.0,Successful
P3659,E03659,25/11/2024 14:04:01,669.33,Successful
P3660,E03660,2024-06-09 17:29:19,1517.6,Successful
P3661,E03661,2024-01-05,1419.29,Successful
P3662,E03662,07-09-2022 22:10:15,2999.0,Successful
P3663,E03663,2024-03-18,2323.17,Successful
P3664,E03664,08-03-2023 16:39:26,3387.76,Successful
P3665,E03665,12-24-2023 08:46:34,2807.0,successful
P3666,E03666,2024-08-07 16:27:28,1043.13,successful
P3667,E03667,13/08/2024 02:31:18,3271.0,successful
P3668,E03668,2024-04-11 16:45:39,2899.0,Successful
P3669,E03669,21/04/2022 02:07:10,2974.15,Successful
P3670,E03670,2025-02-14 19:56:59,2319.24,Success
P3671,E03671,04-08-2023 07:43:02,2168.0,Successful
P3672,E03672,08/08/2024 12:01:09,1999.0,Successful
P3673,E03673,07/03/2023 05:29:52,3377.0,Successful
P3674,E03674,2024-08-17 02:47:56,1519.05,Successful
P3675,E03675,2024-09-04 01:24:51,599.0,Successful
P3676,E03676,2025-01-07 20:51:49,2304.9,Successful
P3677,E03677,2023-09-21 07:36:28,2783.13,Successful
P3678,E03678,2023-06-05,1889.3,Successful
P3679,E03679,2024-02-07 17:28:42,1999.0,Successful
P3680,E03680,2023-02-16 21:20:11,3899.0,Successful
P3681,E03681,2023-12-07 15:18:03,1299.0,Successful
P3682,E03682,10/11/2022 17:34:31,1334.11,Successful
P3683,E03683,2025-02-02,861.6,Successful
P3684,E03684,2024-03-13,2799.0,successful
P3685,E03685,26/07/2023 21:39:20,849.15,Successful
P3686,E03686,26/06/2022 12:20:19,1595.16,Successful
P3687,E03687,2022-11-24,1880.43,Successful
P3688,E03688,2023-09-16 00:51:12,1799.0,Successful
P3689,E03689,18/03/2023 11:56:44,2399.0,Successful
P3690,E03690,11-18-2023 22:37:58,1077.0,successful
P3691,E03691,2022-09-25,1499.0,Successful
P3692,E03692,03-19-2024 10:18:22,3399.0,Successful
P3693,E03693,2024-08-22 23:58:54,503.16,Successful
P3694,E03694,2022-06-14 11:31:54,848.8,Successful
P3695,E03695,2022-10-14,1599.0,Successful
P3696,E03696,2023-01-31 15:25:01,3918.0,Successful
P3697,E03697,2022-10-02 18:52:22,1199.0,Successful
P3698,E03698,2025-01-03 17:58:36,1631.32,Successful
P3699,E03699,09/08/2023 17:29:48,3546.0,Success
P3700,E03700,2022-08-01 11:03:38,2822.82,Successful
P3701,E03701,2024-04-16 10:58:17,1487.07,successful
P3702,E03702,26/01/2023 07:50:00,594.15,successful
P3703,E03703,2022-10-11 20:16:36,1931.08,Successful
P3704,E03704,2023-02-18 11:11:49,479.2,Successful
P3705,E03705,11-14-2022 04:20:48,2499.0,Successful
P3706,E03706,23/03/2024 10:25:11,634.14,Successful
P3707,E03707,2024-07-16 03:23:45,2169.8,Successful
P3708,E03708,06/10/2022 18:17:34,2067.06,Successful
P3709,E03709,2022-09-30 12:08:00,3514.05,Successful
P3710,E03710,2023-01-02 22:02:11,2619.64,Successful
P3711,E03711,2022-04-10 23:14:29,1499.0,Successful
P3712,E03712,28/05/2022 04:48:52,2224.11,Successful
P3713,E03713,03-24-2022 06:47:47,3009.0,Successful
P3714,E03714,04/11/2024 18:37:08,2659.3,Successful
P3715,E03715,04-23-2023 23:40:17,3399.0,Successful
P3716,E03716,2023-06-09,736.27,Successful
P3717,E03717,2024-05-04 16:38:03,1529.1,Successful
P3718,E03718,14/10/2023 07:03:18,950.91,Successful
P3719,E03719,2024-03-09 13:18:47,1399.0,Successful
P3720,E03720,2024-11-01 19:30:44,1819.35,Successful
P3721,E03721,2023-08-10 11:19:02,399.0,Successful
P3722,E03722,26/03/2024 04:52:23,1899.0,Successful
P3723,E03723,2023-06-10 02:01:14,1199.2,Successful
P3724,E03724,2022-05-14,3271.0,Successful
P3725,E03725,12-13-2023 21:46:24,1495.12,Success
P3726,E03726,04/11/2022 15:02:40,2586.48,Successful
P3727,E03727,2022-10-08 19:55:04,899.0,successful
P3728,E03728,2025-02-04 10:19:30,1891.0,Successful
P3729,E03729,08-11-2022 08:51:53,2099.0,successful
P3730,E03730,2023-08-21 05:27:25,3519.12,Successful
P3731,E03731,16/06/2022 09:18:15,1862.19,successful
P3732,E03732,20/10/2024 09:29:03,1182.52,Successful
P3733,E03733,03-11-2022 11:22:34,3199.0,Successful
P3734,E03734,01/04/2024 12:17:17,1199.25,Successful
P3735,E03735,14/05/2024 21:10:59,1805.14,Successful
P3736,E03736,2023-12-21 04:56:47,1199.0,successful
P3737,E03737,23/11/2023 11:36:13,911.43,successful
P3738,E03738,2023-08-07 19:04:06,2168.0,Successful
P3739,E03739,17/02/2022 13:20:01,459.08,Successful
P3740,E03740,04-23-2022 22:21:07,1037.0,Successful
P3741,E03741,09/01/2023 21:21:51,1671.24,Successful
P3742,E03742,2024-02-02 04:40:15,2799.0,successful
P3743,E03743,2024-07-22 01:05:06,2799.0,Successful
P3744,E03744,2023-04-02 08:35:17,2957.13,Successful
P3745,E03745,02/08/2023 22:55:54,1766.07,Successful
P3746,E03746,2022-06-18 11:21:47,923.16,successful
P3747,E03747,05/08/2022 14:08:41,1899.0,Successful
P3748,E03748,2023-11-03 20:31:22,1451.34,Successful
P3749,E03749,2024-02-05 13:32:14,1127.06,Successful
P3750,E03750,11/12/2024 09:39:29,521.13,Successful
P3751,E03751,21/11/2022 17:05:46,1707.39,successful
P3752,E03752,2023-11-19,1033.12,Successful
P3753,E03753,2023-05-07 21:04:22,1868.11,Successful
P3754,E03754,2024-03-07 16:12:01,2999.0,Successful
P3755,E03755,2022-09-20 08:43:53,3546.0,successful
P3756,E03756,04-12-2023 11:44:34,2527.21,Successful
P3757,E03757,30/01/2025 02:28:44,1399.0,Successful
P3758,E03758,2022-01-19 18:05:27,2723.65,Successful
P3759,E03759,2025-01-04 01:04:15,1348.29,Successful
P3760,E03760,2024-09-06 22:40:24,2099.0,Successful
P3761,E03761,2024-06-16 16:15:17,503.28,Success
P3762,E03762,2023-05-19 21:24:19,1899.0,Success
P3763,E03763,06-30-2023 22:31:09,1959.3,successful
P3764,E03764,2022-04-30 17:20:47,599.0,Successful
P3765,E03765,2024-11-20,1565.42,Successful
P3766,E03766,28/11/2022 18:15:32,794.47,Successful
P3767,E03767,2022-11-24 12:06:02,1040.05,Successful
P3768,E03768,2022-11-18 21:28:42,559.2,Successful
P3769,E03769,24/05/2023 23:29:37,3399.0,Successful
P3770,E03770,2022-07-10 22:18:24,2699.1,Successful
P3771,E03771,2022-10-17 17:51:10,1253.34,Successful
P3772,E03772,2024-11-03 00:07:47,2290.21,Successful
P3773,E03773,2023-05-28 12:07:53,1891.0,Successful
P3774,E03774,2022-05-30 11:43:42,3899.0,Successful
P3775,E03775,10/01/2025 20:19:28,1280.39,Successful
P3776,E03776,2022-02-13 21:34:03,3899.0,Successful
P3777,E03777,2023-03-19,3999.0,Successful
P3778,E03778,2024-01-29 21:06:43,1399.0,successful
P3779,E03779,25/05/2022 23:15:24,1699.0,successful
P3780,E03780,04-03-2022 09:07:59,3199.0,Success
P3781,E03781,08-30-2023 13:16:34,2023.08,Successful
P3782,E03782,2024-09-24 01:19:21,1295.19,Successful
P3783,E03783,22/06/2024 15:49:31,1959.3,Successful
P3784,E03784,18/12/2022 08:12:23,731.7,Successful
P3785,E03785,2023-06-22 04:14:08,993.29,Successful
P3786,E03786,05-31-2024 15:24:32,2467.38,Successful
P3787,E03787,2022-07-04 09:30:54,2840.67,Successful
P3788,E03788,2024-08-27 05:08:06,899.1,Successful
P3789,E03789,12-17-2024 09:48:01,1530.45,Successful
P3790,E03790,2024-04-11 11:24:28,751.06,successful
P3791,E03791,2022-08-31 16:55:15,1499.0,Success
P3792,E03792,2023-08-24 06:58:39,1699.0,Successful
P3793,E03793,02/01/2023 21:12:29,1167.27,Successful
P3794,E03794,01-25-2024 02:01:25,1399.0,Successful
P3795,E03795,2025-01-14 06:03:47,401.33,Successful
P3796,E03796,06-05-2022 08:29:44,1693.23,Successful
P3797,E03797,01-06-2025 00:31:53,2527.21,Success
P3798,E03798,04-04-2022 15:31:24,1471.08,successful
P3799,E03799,26/01/2023 22:34:21,2099.0,Successful
P3800,E03800,2022-06-27,2807.28,successful
P3801,E03801,2023-05-10 00:50:33,1699.0,Successful
P3802,E03802,23/05/2023 18:38:46,499.0,successful
P3803,E03803,2024-03-09 07:46:23,1391.13,Successful
P3804,E03804,2022-02-19,404.19,Success
P3805,E03805,2023-02-24 21:41:34,1709.05,Successful
P3806,E03806,18/04/2022 13:46:02,2771.16,Successful
P3807,E03807,2024-11-07 16:47:32,799.0,Successful
P3808,E03808,2022-05-06 03:03:14,1961.57,Successful
P3809,E03809,27/09/2024 06:10:23,2364.1,Successful
P3810,E03810,10-21-2023 04:18:27,2126.15,successful
P3811,E03811,2024-10-13 13:28:50,998.0,Successful
P3812,E03812,01-13-2023 09:18:20,2589.26,Successful
P3813,E03813,03/04/2023 08:00:25,3719.0,Successful
P3814,E03814,05-21-2022 13:22:26,3918.0,Successful
P3815,E03815,2024-02-09,3271.0,Successful
P3816,E03816,25/05/2023 09:00:23,3299.0,Successful
P3817,E03817,2024-04-04 10:03:14,2719.15,Successful
P3818,E03818,2023-10-26 13:03:45,1982.2,Successful
P3819,E03819,26/03/2022 16:17:25,1399.0,Success
P3820,E03820,2024-04-14 03:59:46,1994.56,Successful
P3821,E03821,2022-12-18 16:08:22,1614.15,Success
P3822,E03822,2022-04-09 18:54:07,3199.0,successful
P3823,E03823,04-23-2023 01:03:29,3918.0,Successful
P3824,E03824,2023-10-12,3918.0,Successful
P3825,E03825,2024-08-10 20:56:00,2499.0,successful
P3826,E03826,2023-09-12 07:13:05,799.0,Successful
P3827,E03827,2022-11-08 03:11:14,2099.25,Successful
P3828,E03828,2024-05-28 05:25:08,2631.06,Successful
P3829,E03829,17/09/2024 16:31:53,1499.0,successful
P3830,E03830,08-24-2024 05:36:49,2979.0,Successful
P3831,E03831,12-01-2024 01:42:13,3499.0,Successful
P3832,E03832,01/01/2024 09:49:58,807.75,Successful
P3833,E03833,09-24-2024 20:14:03,1682.99,Successful
P3834,E03834,2024-09-26 23:54:01,1599.0,Successful
P3835,E03835,14/04/2022 18:13:31,3310.0,Successful
P3836,E03836,2023-02-01 22:10:54,3799.0,Successful
P3837,E03837,2024-09-22 16:47:05,813.0,Successful
P3838,E03838,2024-06-23 23:07:39,1385.23,successful
P3839,E03839,2022-09-10 11:15:14,3675.0,Successful
P3840,E03840,2023-03-11 16:08:55,2099.0,Successful
P3841,E03841,2022-06-01 11:24:07,1215.24,Successful
P3842,E03842,2023-06-17 10:38:25,2409.73,Successful
P3843,E03843,29/08/2024 17:40:32,2499.0,Successful
P3844,E03844,2022-07-06 05:01:09,2261.22,Successful
P3845,E03845,2022-08-29 15:28:06,1611.0,Successful
P3846,E03846,2022-10-13 03:52:11,1444.15,Successful
P3847,E03847,06-04-2023 00:59:09,3246.13,Successful
P3848,E03848,06/10/2023 18:03:52,1499.0,Successful
P3849,E03849,2024-08-24 11:29:44,2999.0,Successful
P3850,E03850,2024-11-23 21:34:57,1769.41,Successful
P3851,E03851,2023-02-21,3911.0,Successful
P3852,E03852,2022-04-24 07:55:38,1352.0,Successful
P3853,E03853,26/12/2023 15:01:40,899.0,Successful
P3854,E03854,2022-07-20 12:41:31,2807.0,Successful
P3855,E03855,2023-04-23 13:31:34,2599.0,successful
P3856,E03856,2024-02-18 13:52:20,1436.4,successful
P3857,E03857,2023-03-27 00:26:31,2099.0,successful
P3858,E03858,2022-04-14 20:55:58,1565.13,Successful
P3859,E03859,2024-10-05 16:17:46,1999.0,Successful
P3860,E03860,23/01/2022 16:19:53,3199.0,Successful
P3861,E03861,2022-07-11 03:27:25,2975.07,Successful
